"","data_set","unit","prediction_horizon","model","prediction_time","pred_mean","pred_var","lb50","ub50","lb95","ub95","obs","unit_wise_log_score","unit_wise_pit_l","unit_wise_pit_u","multiv_log_score"
"944","dengue_sj",1,8,"glarma",1097,11.4911140998694,57.1174844594348,6,15,2,31,30,5.53435128298921,0.969820292428361,0.973769061867547,5.53435128298921
"945","dengue_sj",1,1,"glarma",1098,5.11840394033654,6.33146624865154,3,7,1,11,7,2.29051790003427,0.731125422029471,0.832339451557812,2.29051790003427
"946","dengue_sj",1,2,"glarma",1098,5.58365197507107,8.30949386684708,4,7,1,12,9,2.9037631601686,0.850037474337205,0.904854022317506,2.9037631601686
"947","dengue_sj",1,3,"glarma",1098,6.39393200939576,11.6070946802691,4,8,1,14,23,8.07334905743945,0.998968948819979,0.999280686324031,8.07334905743945
"948","dengue_sj",1,4,"glarma",1098,7.19953456094813,15.725248831172,4,9,1,17,13,3.64902326641106,0.903733048680234,0.929749576269399,3.64902326641106
"949","dengue_sj",1,5,"glarma",1098,8.02320190620436,23.3633959786747,5,10,2,20,30,7.58999662450977,0.996807119284756,0.997312602044969,7.58999662450977
"950","dengue_sj",1,6,"glarma",1098,9.45771734702905,38.9232100717112,5,12,2,24,32,6.88640873984454,0.993442587755827,0.994464163762199,6.88640873984454
"951","dengue_sj",1,7,"glarma",1098,10.4781794151443,55.3254847628271,6,13,2,28,30,5.97402645218968,0.979900276836849,0.982444254402212,5.97402645218968
"952","dengue_sj",1,8,"glarma",1098,12.6407091591844,89.5210493943416,7,16,2,37,40,6.47382011041392,0.979388787565742,0.980932106375047,6.47382011041392
"953","dengue_sj",1,1,"glarma",1099,6.18756909605888,7.98760238426232,4,8,1,12,9,2.62454269634396,0.803406091833937,0.87587898340962,2.62454269634396
"954","dengue_sj",1,2,"glarma",1099,7.0028277401698,11.4824107615364,5,9,2,15,23,8.29335861650516,0.999332370869377,0.999582543684979,8.29335861650516
"955","dengue_sj",1,3,"glarma",1099,7.93187064311658,16.1904717800145,5,10,2,17,13,3.39152386751767,0.875996872764682,0.909654221225267,3.39152386751767
"956","dengue_sj",1,4,"glarma",1099,8.82195712130281,22.3138393252047,5,11,2,20,30,7.52199977772287,0.997469185986887,0.998010235491406,7.52199977772287
"957","dengue_sj",1,5,"glarma",1099,10.4371263479198,35.4800557922467,6,13,2,25,32,6.60975717488773,0.991516117308118,0.992863276541909,6.60975717488773
"958","dengue_sj",1,6,"glarma",1099,11.7678446109866,52.3164124716284,7,15,3,31,30,5.59535497611351,0.97062960066464,0.974344681001265,5.59535497611351
"959","dengue_sj",1,7,"glarma",1099,14.1492527775533,93.2139398365713,8,18,3,40,40,6.07626956105149,0.974941697266707,0.977238425764086,6.07626956105149
"960","dengue_sj",1,8,"glarma",1099,15.4897259725597,124.821271827968,8,19,3,46,34,5.21767850754313,0.932131487988976,0.937551384771411,5.21767850754313
"961","dengue_sj",1,1,"glarma",1100,8.17140899846746,11.3289474374144,6,10,2,16,23,8.59219585994126,0.999625866318873,0.999811414520998,8.59219585994126
"962","dengue_sj",1,2,"glarma",1100,8.98203692060028,16.3830948672647,6,11,3,18,13,3.04656512797879,0.821732859799276,0.869254735733398,3.04656512797879
"963","dengue_sj",1,3,"glarma",1100,10.1803675213276,24.4262754926322,7,13,3,22,30,7.15385009295991,0.996649699289993,0.997431547381277,7.15385009295991
"964","dengue_sj",1,4,"glarma",1100,11.9955487630558,37.7697084593013,8,15,3,27,32,6.36388193678338,0.990325011093377,0.992047677526427,6.36388193678338
"965","dengue_sj",1,5,"glarma",1100,13.6993756201841,63.3701384889591,8,17,3,33,30,5.1842663800332,0.957173962362511,0.96277800871044,5.1842663800332
"966","dengue_sj",1,6,"glarma",1100,16.531261287877,113.489323587421,9,21,4,44,40,5.65173920366845,0.961480211280487,0.964991615694181,5.65173920366845
"967","dengue_sj",1,7,"glarma",1100,18.1352464938378,165.151208063281,10,23,4,51,34,4.87267037061688,0.904924648845749,0.912577550739031,4.87267037061688
"968","dengue_sj",1,8,"glarma",1100,21.3275579035118,273.028212484135,11,26,4,64,48,5.65324315447303,0.939096196493514,0.942602323896892,5.65324315447303
"969","dengue_sj",1,1,"glarma",1101,18.7715114513698,35.6577449218922,15,23,9,32,13,3.03251354293314,0.136215593860262,0.184409941054398,3.03251354293314
"970","dengue_sj",1,2,"glarma",1101,20.0194642010683,64.7906601341671,14,24,8,39,30,4.06121192038356,0.882262826197617,0.899490953537242,4.06121192038356
"971","dengue_sj",1,3,"glarma",1101,24.2365386274011,129.936366894936,16,30,9,52,32,3.90222460771339,0.791943001775559,0.812139932959296,3.90222460771339
"972","dengue_sj",1,4,"glarma",1101,28.3347534252202,229.048510918617,18,35,9,66,30,3.67779886173022,0.628017199539839,0.653295754777889,3.67779886173022
"973","dengue_sj",1,5,"glarma",1101,36.0400765428419,489.833332666998,21,44,11,94,40,4.15202008951922,0.682619331157796,0.698351934253898,4.15202008951922
"974","dengue_sj",1,6,"glarma",1101,39.0450620217169,763.356844822802,22,48,10,113,34,3.90430280417702,0.532181405091025,0.552336406667872,3.90430280417702
"975","dengue_sj",1,7,"glarma",1101,47.7722918483859,1572.85308901752,24,57,11,165,48,4.4836460017843,0.656213859261769,0.667506026009781,4.4836460017843
"976","dengue_sj",1,8,"glarma",1101,56.7876080204595,3283.93438143851,26,66,11,205,54,4.64189271008969,0.648124676668061,0.657764112361581,4.64189271008969
"977","dengue_sj",1,1,"glarma",1102,16.3745463324737,29.2060777219347,13,20,7,28,30,5.37561843500427,0.984373972631722,0.989002028328401,5.37561843500427
"978","dengue_sj",1,2,"glarma",1102,19.9510506532493,62.1859520193453,14,24,8,38,32,4.36614475676716,0.918298362428848,0.930998470744441,4.36614475676716
"979","dengue_sj",1,3,"glarma",1102,23.1222645086158,110.232610485084,16,28,8,49,30,3.77825429405875,0.776883740112356,0.799746308041664,3.77825429405875
"980","dengue_sj",1,4,"glarma",1102,28.8558716227614,211.007864392214,19,36,10,65,40,4.28575370901124,0.812797492950888,0.826560737080783,4.28575370901124
"981","dengue_sj",1,5,"glarma",1102,31.6820543532179,332.978370225101,19,39,9,79,34,3.89919906924934,0.644174659268624,0.664432789577983,3.89919906924934
"982","dengue_sj",1,6,"glarma",1102,37.4135847458349,631.636767563772,21,46,9,103,48,4.5454557810342,0.762315624621097,0.772930957966976,4.5454557810342
"983","dengue_sj",1,7,"glarma",1102,44.6670915555505,1645.17392303784,23,55,10,134,54,4.73505281740968,0.741073081543192,0.749855066521005,4.73505281740968
"984","dengue_sj",1,8,"glarma",1102,48.1371181431679,2436.82767271436,23,58,10,153,58,4.89357233849133,0.744563475726535,0.752058077070115,4.89357233849133
"985","dengue_sj",1,1,"glarma",1103,29.8310813864543,72.6607521253924,24,35,15,48,32,3.15052843069463,0.600426709760164,0.643256198229976,3.15052843069463
"986","dengue_sj",1,2,"glarma",1103,33.2415774657353,166.615364243195,24,40,14,64,30,3.34911982068124,0.438579520199376,0.4736947684173,3.34911982068124
"987","dengue_sj",1,3,"glarma",1103,43.191094348495,463.582121927039,29,52,16,96,40,3.78495887635082,0.516011259284293,0.538721055951533,3.78495887635082
"988","dengue_sj",1,4,"glarma",1103,47.6006115171455,859.101863264883,29,58,15,117,34,3.83711597464223,0.347234120236061,0.368789799146067,3.83711597464223
"989","dengue_sj",1,5,"glarma",1103,58.4437894093032,1708.41870705459,33,71,16,165,48,4.21912324020704,0.488308753857078,0.503020291193625,4.21912324020704
"990","dengue_sj",1,6,"glarma",1103,68.8989093838743,3858.76140142279,35,81,16,220,54,4.40770514576,0.5127320238691,0.524915128592789,4.40770514576
"991","dengue_sj",1,7,"glarma",1103,80.4165616052387,26196.5698968293,36,88,15,273,58,4.56269418348761,0.523420339747978,0.533854249920956,4.56269418348761
"992","dengue_sj",1,8,"glarma",1103,97.5941567023819,23026.9144755723,40,106,16,386,59,4.66728908874291,0.451230615642678,0.460628327030382,4.66728908874291
"993","dengue_sj",1,1,"glarma",1104,33.6975426896433,89.7873740901764,27,40,18,54,30,3.16718599376448,0.337293970711181,0.379415933462644,3.16718599376448
"994","dengue_sj",1,2,"glarma",1104,43.2033379261386,288.085337467087,31,52,18,85,40,3.62659182534784,0.476306011904383,0.502912722277373,3.62659182534784
"995","dengue_sj",1,3,"glarma",1104,46.8544779557006,536.07346936044,31,57,17,105,34,3.77351977969051,0.311313781706093,0.334284849436015,3.77351977969051
"996","dengue_sj",1,4,"glarma",1104,57.8355830025637,1300.89819750756,34,71,18,150,48,4.16961825228272,0.482496381556404,0.497954541671425,4.16961825228272
"997","dengue_sj",1,5,"glarma",1104,67.7889801358485,2340.22105482274,37,83,18,197,54,4.36556942865049,0.485970913885797,0.498678331033075,4.36556942865049
"998","dengue_sj",1,6,"glarma",1104,78.0256251270358,6017.33776447997,37,91,17,269,58,4.56398956077574,0.508420036964196,0.518840440037193,4.56398956077574
"999","dengue_sj",1,7,"glarma",1104,98.6791232114848,18941.2378300551,40,108,18,384,59,4.67455570186592,0.447226172955927,0.456555842327643,4.67455570186592
"1000","dengue_sj",1,8,"glarma",1104,96.7193416514644,27832.8162557368,35,102,14,396,71,5.03081259868014,0.597905845243426,0.604439344543394,5.03081259868014
"1001","dengue_sj",1,1,"glarma",1105,38.8656473353542,112.754834269955,32,46,21,62,40,3.30670789934381,0.54297858304827,0.579615169818721,3.30670789934381
"1002","dengue_sj",1,2,"glarma",1105,43.4942325955439,332.388932466447,31,52,18,88,34,3.60305684692223,0.319637296590871,0.346877622132025,3.60305684692223
"1003","dengue_sj",1,3,"glarma",1105,52.8452011597215,759.003078959336,34,64,19,123,48,4.01587400913423,0.514567707123814,0.532594898856905,4.01587400913423
"1004","dengue_sj",1,4,"glarma",1105,62.1561799054374,1766.15943730797,37,75,19,161,54,4.25907693433221,0.521312909996234,0.53544825423721,4.25907693433221
"1005","dengue_sj",1,5,"glarma",1105,69.3648509157148,3248.83690290749,37,82,18,221,58,4.44474059953658,0.538085192050834,0.549825343087441,4.44474059953658
"1006","dengue_sj",1,6,"glarma",1105,83.3728050298069,6530.61020964195,40,97,19,292,59,4.57438424110069,0.472231275143767,0.48254392247147,4.57438424110069
"1007","dengue_sj",1,7,"glarma",1105,83.2317342942339,10026.0999699459,35,94,15,311,71,4.93971292400334,0.618445700819617,0.625602353400233,4.93971292400334
"1008","dengue_sj",1,8,"glarma",1105,97.1182682535451,16916.7380898903,37,109,15,396,60,4.78324312813083,0.474446537926534,0.482815351699949,4.78324312813083
"1009","dengue_sj",1,1,"glarma",1106,42.017567062074,129.415422253951,34,50,23,67,34,3.48005485926587,0.223071303821995,0.253877024829151,3.48005485926587
"1010","dengue_sj",1,2,"glarma",1106,51.6333911672256,455.182463714876,37,62,22,104,48,3.82392329031735,0.494359118445599,0.516201058749075,3.82392329031735
"1011","dengue_sj",1,3,"glarma",1106,61.3455783740017,1137.92505698597,39,74,22,145,54,4.15436557448247,0.495083436483912,0.510779182237089,4.15436557448247
"1012","dengue_sj",1,4,"glarma",1106,68.7026328962134,2742.65300595827,39,82,20,187,58,4.39061534729736,0.511907201947939,0.524300302760472,4.39061534729736
"1013","dengue_sj",1,5,"glarma",1106,83.7097319723549,5653.62376201094,43,99,20,256,59,4.51859165171412,0.437559828421798,0.448464198432132,4.51859165171412
"1014","dengue_sj",1,6,"glarma",1106,84.160305575735,13000.1410215174,37,95,16,304,71,4.92183903087651,0.607430766965999,0.614716486821182,4.92183903087651
"1015","dengue_sj",1,7,"glarma",1106,105.828412751276,36526.4882277351,40,112,16,409,60,4.73932500743412,0.454212270771889,0.46295681746975,4.73932500743412
"1016","dengue_sj",1,8,"glarma",1106,115.564200217577,70951.4064228147,38,111,15,519,62,4.79839573684181,0.478345195721796,0.48658815604676,4.79839573684181
"1017","dengue_sj",1,1,"glarma",1107,44.0584087016318,137.06800573028,36,52,24,70,48,3.50591750510412,0.637396337765485,0.667415555684806,3.50591750510412
"1018","dengue_sj",1,2,"glarma",1107,52.4058507284096,444.506774335196,38,63,22,104,54,3.98315909855688,0.594486970768432,0.613113673472231,3.98315909855688
"1019","dengue_sj",1,3,"glarma",1107,56.8341175475315,919.965997103143,36,69,20,135,58,4.30056170454199,0.618022342770344,0.631583282401441,4.30056170454199
"1020","dengue_sj",1,4,"glarma",1107,67.8359222963241,2255.11246791764,40,81,21,185,59,4.37523876533784,0.532058415862619,0.544643552851807,4.37523876533784
"1021","dengue_sj",1,5,"glarma",1107,66.4531049038633,3453.92296226216,34,79,16,212,71,4.91581608032529,0.695657416268598,0.70298715006805,4.91581608032529
"1022","dengue_sj",1,6,"glarma",1107,78.1146371943228,5908.80353625187,37,91,17,285,60,4.6201421075165,0.533508366122253,0.543359762126543,4.6201421075165
"1023","dengue_sj",1,7,"glarma",1107,91.0686415611329,44122.4290206174,34,93,15,352,62,4.79214285495979,0.56677344455021,0.575068108612664,4.79214285495979
"1024","dengue_sj",1,8,"glarma",1107,143.392174322688,2437691.8371687,33,97,14,444,46,4.48663921901099,0.400518616704465,0.411777034079239,4.48663921901099
"1025","dengue_sj",1,1,"glarma",1108,52.7654218341233,188.6972065037,43,62,29,83,54,3.5569061702394,0.54052907693598,0.569056022778017,3.5569061702394
"1026","dengue_sj",1,2,"glarma",1108,58.9375295064054,607.953059507893,41,71,24,120,58,4.08158231664467,0.554471132621514,0.571351866464569,4.08158231664467
"1027","dengue_sj",1,3,"glarma",1108,69.8619103396692,1567.50355519783,44,85,24,171,59,4.28665794214215,0.469912612117285,0.483663416690826,4.28665794214215
"1028","dengue_sj",1,4,"glarma",1108,65.1816718128206,2102.7656290102,37,79,19,183,71,4.75854922718848,0.686049427682401,0.694627472851685,4.75854922718848
"1029","dengue_sj",1,5,"glarma",1108,76.5598157601143,4074.0814565029,39,90,19,259,60,4.51882849479584,0.508538797683916,0.519440585375466,4.51882849479584
"1030","dengue_sj",1,6,"glarma",1108,79.2193994998235,6600.76521890986,36,91,16,299,62,4.6699621946955,0.551646805174265,0.561019429029472,4.6699621946955
"1031","dengue_sj",1,7,"glarma",1108,85.2352911150388,12253.8569714811,35,93,15,345,46,4.40401475162755,0.383745249479685,0.395973397724614,4.40401475162755
"1032","dengue_sj",1,8,"glarma",1108,104.084602517793,63112.2383185534,35,104,14,431,53,4.63898682376912,0.446118162893693,0.455785650429526,4.63898682376912
"1033","dengue_sj",1,1,"glarma",1109,55.6816051827439,205.916664296098,46,65,31,87,58,3.6251525800905,0.570580280513174,0.597225312038036,3.6251525800905
"1034","dengue_sj",1,2,"glarma",1109,66.3631257552505,833.476354387677,47,80,28,138,59,4.06866827791346,0.462341131208247,0.479441277201147,4.06866827791346
"1035","dengue_sj",1,3,"glarma",1109,65.1824524843953,1802.00912560456,39,79,21,162,71,4.68960320323127,0.676343152945489,0.685533485072422,4.68960320323127
"1036","dengue_sj",1,4,"glarma",1109,76.4212314288038,3695.58778392392,42,92,21,215,60,4.44822461440448,0.478879884157861,0.490579203504115,4.44822461440448
"1037","dengue_sj",1,5,"glarma",1109,78.176306371031,5743.61034180132,39,91,18,260,62,4.59589298048104,0.535329199664367,0.545422403386002,4.59589298048104
"1038","dengue_sj",1,6,"glarma",1109,84.4861392815589,8847.57336973086,37,99,16,296,46,4.39916533448035,0.356626552082522,0.368914143735677,4.39916533448035
"1039","dengue_sj",1,7,"glarma",1109,97.2350567044295,21946.1380754108,37,106,15,395,53,4.58404574756028,0.429761012708296,0.439974504096408,4.58404574756028
"1040","dengue_sj",1,8,"glarma",1109,108.041128080263,46284.7598566185,35,109,13,479,62,4.88325916978669,0.514161444503015,0.521733738876661,4.88325916978669
"1041","dengue_sj",1,1,"glarma",1110,64.8831479701948,273.805902547195,54,76,37,101,59,3.71256630706042,0.357120542547899,0.381535329513502,3.71256630706042
"1042","dengue_sj",1,2,"glarma",1110,62.3066713388801,711.674790783495,44,75,25,129,71,4.42985786102232,0.695071326845527,0.706987510152061,4.42985786102232
"1043","dengue_sj",1,3,"glarma",1110,73.9504673697701,1905.04604737736,46,89,25,181,60,4.27649279348434,0.442010874399511,0.455902170796087,4.27649279348434
"1044","dengue_sj",1,4,"glarma",1110,76.6293365790318,3452.00650386795,42,93,21,221,62,4.52382252314309,0.501234481590459,0.512081961166249,4.52382252314309
"1045","dengue_sj",1,5,"glarma",1110,83.5779426671511,5807.83591011426,41,97,19,285,46,4.369079741562,0.306364972588991,0.319027860926538,4.369079741562
"1046","dengue_sj",1,6,"glarma",1110,93.7108957586849,11610.1343088289,40,104,17,372,53,4.55488822151222,0.389623322696792,0.40013899828953,4.55488822151222
"1047","dengue_sj",1,7,"glarma",1110,100.445065380058,25639.9030094012,38,107,16,431,62,4.82126094795704,0.491367103950809,0.499423725701506,4.82126094795704
"1048","dengue_sj",1,8,"glarma",1110,105.608962493418,25063.2365618468,36,115,15,468,39,4.50177423574289,0.275078010612765,0.28616731464702,4.50177423574289
"1049","dengue_sj",1,1,"glarma",1111,55.2521074473433,199.693273017515,45,64,31,86,71,4.32508779147084,0.85883278588841,0.87206517424312,4.32508779147084
"1050","dengue_sj",1,2,"glarma",1111,65.3760515524835,870.55278455607,46,78,27,136,60,4.09741915398719,0.496439298097231,0.513054800263094,4.09741915398719
"1051","dengue_sj",1,3,"glarma",1111,66.6018721571463,1333.99705156064,42,81,23,161,62,4.33768720082165,0.54609649697387,0.559163210942377,4.33768720082165
"1052","dengue_sj",1,4,"glarma",1111,73.3419112999261,4254.59518180304,40,85,20,225,46,4.21058243573442,0.339709404252474,0.354547128052802,4.21058243573442
"1053","dengue_sj",1,5,"glarma",1111,81.3440291162779,11886.1662833378,40,92,19,258,53,4.38862620015359,0.419244870185816,0.431662647233628,4.38862620015359
"1054","dengue_sj",1,6,"glarma",1111,88.8887096425886,19539.1539448147,38,96,17,335,62,4.68336022484793,0.525666204429578,0.534914091070177,4.68336022484793
"1055","dengue_sj",1,7,"glarma",1111,102.173185131464,43104.5319539921,37,100,15,441,39,4.36740502743653,0.271373146276394,0.28405725909942,4.36740502743653
"1056","dengue_sj",1,8,"glarma",1111,119.063595341852,357380.071254038,34,101,13,472,50,4.58532087194482,0.436685617574428,0.446886093790365,4.58532087194482
"1057","dengue_sj",1,1,"glarma",1112,74.8719761136718,352.808048165679,62,87,43,116,60,4.04214044852571,0.197994332693935,0.215554178908509,4.04214044852571
"1058","dengue_sj",1,2,"glarma",1112,77.6749759993998,1266.05885844543,53,93,31,167,62,4.18877764730491,0.372028801093747,0.387193611388922,4.18877764730491
"1059","dengue_sj",1,3,"glarma",1112,82.2381343530414,2732.99030886241,50,99,27,215,46,4.33769438500973,0.190243753144858,0.203310373239971,4.33769438500973
"1060","dengue_sj",1,4,"glarma",1112,91.5686501599567,5735.35799674224,49,107,25,285,53,4.41702540068702,0.291465842303426,0.30353592490096,4.41702540068702
"1061","dengue_sj",1,5,"glarma",1112,99.3677381283104,11326.5538451651,47,113,22,350,62,4.5984637768375,0.414030845720906,0.424098135195586,4.5984637768375
"1062","dengue_sj",1,6,"glarma",1112,110.023184856537,22158.8646590922,45,121,20,444,39,4.52431405131621,0.180154628881138,0.190996777925269,4.52431405131621
"1063","dengue_sj",1,7,"glarma",1112,116.589574712422,55136.8684962457,41,122,18,499,50,4.59493973184412,0.341986533856409,0.352089363497952,4.59493973184412
"1064","dengue_sj",1,8,"glarma",1112,118.743028904066,40134.1139332809,38,124,15,562,29,4.47833460445224,0.14281216141249,0.154164464908545,4.47833460445224
"1065","dengue_sj",1,1,"glarma",1113,62.9114502267153,258.642836820897,52,74,36,98,62,3.67678749751272,0.479542882049695,0.504847016046522,3.67678749751272
